event_name,fight_date,fighter1,fighter2,snorkel_tier,snorkel_confidence,f1_career_fights,f1_career_win_rate,f1_career_finish_rate,f1_career_ko_rate,f1_career_sub_rate,f1_career_sig_str_per_round,f1_career_sig_str_accuracy,f1_career_td_per_round,f1_career_td_accuracy,f1_career_sub_att_per_round,f1_career_kd_per_round,f1_career_ctrl_per_round,f1_career_avg_rounds,f1_recent_win_streak,f1_recent_loss_streak,f2_career_fights,f2_career_win_rate,f2_career_finish_rate,f2_career_ko_rate,f2_career_sub_rate,f2_career_sig_str_per_round,f2_career_sig_str_accuracy,f2_career_td_per_round,f2_career_td_accuracy,f2_career_sub_att_per_round,f2_career_kd_per_round,f2_career_ctrl_per_round,f2_career_avg_rounds,f2_recent_win_streak,f2_recent_loss_streak,f1_height,f1_reach,f2_height,f2_reach,combined_finish_rate,combined_ko_rate,combined_sig_str_per_round,combined_kd_per_round,experience_diff,reach_diff,height_diff,weight_class,wc_baseline_finish_rate,is_title_fight,scheduled_rounds,year
UFC Fight Night: Sandhagen vs. Font,2023-08-05,Sean Woodson,Dennis Buzukja,2,0.5,5,0.0,0.0,0.0,0.0,29.23076923076923,0.4518430439952438,0.0,0.0,0.23076923076923078,0.15384615384615385,8.76923076923077,2.6,0,5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,74.0,78.0,69.0,70.0,0.0,0.0,29.23076923076923,0.15384615384615385,5,8.0,5.0,Featherweight Bout,0.4,False,3,2023
UFC Fight Night: Sandhagen vs. Font,2023-08-05,Ode Osbourne,Asu Almabayev,1,0.7,7,0.0,0.0,0.0,0.0,16.454545454545453,0.3917748917748918,0.36363636363636365,0.23529411764705882,0.0,0.18181818181818182,18.90909090909091,1.5714285714285714,0,7,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.0,73.0,64.0,65.0,0.0,0.0,16.454545454545453,0.18181818181818182,7,8.0,3.0,Flyweight Bout,0.4,False,3,2023
UFC 291: Poirier vs. Gaethje 2,2023-07-29,Dustin Poirier,Justin Gaethje,3,0.6,28,0.0,0.0,0.0,0.0,24.223880597014926,0.5075046904315197,0.417910447761194,0.3684210526315789,0.29850746268656714,0.19402985074626866,61.62686567164179,2.392857142857143,0,28,11,0.0,0.0,0.0,0.0,31.53846153846154,0.6016140865737344,0.038461538461538464,0.25,0.0,0.19230769230769232,9.884615384615385,2.3636363636363638,0,11,69.0,72.0,71.0,70.0,0.0,0.0,55.762342135476466,0.38633754305396095,17,2.0,-2.0,Lightweight Bout,0.4,False,5,2023
UFC 291: Poirier vs. Gaethje 2,2023-07-29,Jan Blachowicz,Alex Pereira,2,0.5,19,0.0,0.0,0.0,0.0,15.592592592592593,0.49471210340775557,0.2962962962962963,0.5333333333333333,0.07407407407407407,0.1111111111111111,34.96296296296296,2.8421052631578947,0,19,5,0.0,0.0,0.0,0.0,21.846153846153847,0.592901878914405,0.07692307692307693,1.0,0.0,0.15384615384615385,8.846153846153847,2.6,0,5,74.0,78.0,76.0,79.0,0.0,0.0,37.43874643874644,0.26495726495726496,14,-1.0,-2.0,Light Heavyweight Bout,0.4,False,3,2023
UFC 291: Poirier vs. Gaethje 2,2023-07-29,Derrick Lewis,Marcos Rogerio de Lima,5,0.8,26,0.0,0.0,0.0,0.0,10.357142857142858,0.5056669572798606,0.16071428571428573,0.28125,0.0,0.14285714285714285,27.642857142857142,2.1538461538461537,0,26,16,0.0,0.0,0.0,0.0,13.115384615384615,0.5859106529209622,0.38461538461538464,0.47619047619047616,0.15384615384615385,0.23076923076923078,97.8076923076923,1.625,0,16,75.0,79.0,73.0,75.0,0.0,0.0,23.472527472527474,0.37362637362637363,10,4.0,2.0,Heavyweight Bout,0.4,False,3,2023
UFC 291: Poirier vs. Gaethje 2,2023-07-29,Tony Ferguson,King Green,4,0.8,21,0.0,0.0,0.0,0.0,23.192307692307693,0.4535539676570139,0.1346153846153846,0.4117647058823529,0.3076923076923077,0.057692307692307696,8.98076923076923,2.4761904761904763,0,21,21,0.0,0.0,0.0,0.0,29.01923076923077,0.5171350239890335,0.38461538461538464,0.39215686274509803,0.07692307692307693,0.057692307692307696,42.40384615384615,2.4761904761904763,0,21,71.0,76.0,70.0,71.0,0.0,0.0,52.21153846153847,0.11538461538461539,0,5.0,1.0,Lightweight Bout,0.4,False,3,2023
UFC 291: Poirier vs. Gaethje 2,2023-07-29,Michael Chiesa,Kevin Holland,1,0.7,17,0.0,0.0,0.0,0.0,8.102564102564102,0.4103896103896104,0.9743589743589743,0.5428571428571428,0.28205128205128205,0.02564102564102564,114.64102564102564,2.2941176470588234,0,17,18,0.0,0.0,0.0,0.0,17.41304347826087,0.5311671087533156,0.2608695652173913,0.46153846153846156,0.15217391304347827,0.10869565217391304,35.91304347826087,2.5555555555555554,0,18,73.0,75.0,75.0,81.0,0.0,0.0,25.515607580824973,0.1343366778149387,1,-6.0,-2.0,Welterweight Bout,0.4,False,3,2023
UFC 291: Poirier vs. Gaethje 2,2023-07-29,Gabriel Bonfim,Trevin Giles,1,0.7,1,0.0,0.0,0.0,0.0,9.0,0.4090909090909091,0.0,0.0,1.0,0.0,4.0,1.0,0,1,11,0.0,0.0,0.0,0.0,13.241379310344827,0.5408450704225352,0.3793103448275862,0.55,0.10344827586206896,0.10344827586206896,53.93103448275862,2.6363636363636362,0,11,73.0,72.0,72.0,74.0,0.0,0.0,22.241379310344826,0.10344827586206896,10,-2.0,1.0,Welterweight Bout,0.4,False,3,2023
UFC 291: Poirier vs. Gaethje 2,2023-07-29,CJ Vergara,Vinicius Salvador,4,0.8,4,0.0,0.0,0.0,0.0,26.6,0.5708154506437768,0.0,0.0,0.1,0.0,63.1,2.5,0,4,1,0.0,0.0,0.0,0.0,15.666666666666666,0.36153846153846153,0.3333333333333333,0.16666666666666666,0.0,0.0,7.0,3.0,0,1,66.0,68.0,67.0,70.0,0.0,0.0,42.266666666666666,0.0,3,-2.0,-1.0,Flyweight Bout,0.4,False,3,2023
UFC 291: Poirier vs. Gaethje 2,2023-07-29,Roman Kopylov,Claudio Ribeiro,3,0.6,4,0.0,0.0,0.0,0.0,20.0,0.502283105022831,0.18181818181818182,0.5,0.0,0.18181818181818182,3.4545454545454546,2.75,0,4,2,0.0,0.0,0.0,0.0,14.0,0.5957446808510638,0.25,1.0,0.0,0.25,50.75,2.0,0,2,72.0,75.0,73.0,77.0,0.0,0.0,34.0,0.4318181818181818,2,-2.0,-1.0,Middleweight Bout,0.4,False,3,2023
UFC 291: Poirier vs. Gaethje 2,2023-07-29,Jake Matthews,Darrius Flowers,2,0.55,17,0.0,0.0,0.0,0.0,14.238095238095237,0.4482758620689655,0.5476190476190477,0.41818181818181815,0.19047619047619047,0.11904761904761904,75.92857142857143,2.4705882352941178,0,17,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,73.0,69.0,71.0,0.0,0.0,14.238095238095237,0.11904761904761904,17,2.0,2.0,Welterweight Bout,0.4,False,3,2023
UFC 291: Poirier vs. Gaethje 2,2023-07-29,Matthew Semelsberger,Uros Medic,4,0.8,8,0.0,0.0,0.0,0.0,18.35,0.43278301886792453,0.35,0.7,0.05,0.45,48.45,2.5,0,8,3,0.0,0.0,0.0,0.0,24.5,0.6125,0.0,0.0,0.0,0.75,14.5,1.3333333333333333,0,3,73.0,75.0,73.0,71.0,0.0,0.0,42.85,1.2,5,4.0,0.0,Welterweight Bout,0.4,False,3,2023
UFC 291: Poirier vs. Gaethje 2,2023-07-29,Miranda Maverick,Priscila Cachoeira,1,0.7,7,0.0,0.0,0.0,0.0,18.5,0.45121951219512196,0.7222222222222222,0.5416666666666666,0.1111111111111111,0.0,65.0,2.5714285714285716,0,7,8,0.0,0.0,0.0,0.0,20.75,0.43741765480895917,0.0625,0.3333333333333333,0.0,0.125,8.125,2.0,0,8,63.0,65.0,67.0,65.0,0.0,0.0,39.25,0.125,1,0.0,-4.0,Women's Flyweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Tom Aspinall,Marcin Tybura,4,0.9,6,0.0,0.0,0.0,0.0,15.857142857142858,0.6568047337278107,0.5714285714285714,1.0,0.2857142857142857,0.2857142857142857,40.857142857142854,1.1666666666666667,0,6,17,0.0,0.0,0.0,0.0,16.608695652173914,0.4863144493952896,0.43478260869565216,0.3389830508474576,0.021739130434782608,0.021739130434782608,80.54347826086956,2.7058823529411766,0,17,77.0,78.0,75.0,78.0,0.0,0.0,32.46583850931677,0.3074534161490683,11,0.0,2.0,Heavyweight Bout,0.4,False,5,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Molly McCann,Julija Stoliarenko,1,0.7,10,0.0,0.0,0.0,0.0,26.64,0.5007518796992482,0.52,0.35135135135135137,0.16,0.08,30.84,2.5,0,10,6,0.0,0.0,0.0,0.0,12.642857142857142,0.41451990632318503,0.21428571428571427,0.25,0.35714285714285715,0.0,19.357142857142858,2.3333333333333335,0,6,64.0,62.0,67.0,66.0,0.0,0.0,39.28285714285714,0.08,4,-4.0,-3.0,Women's Flyweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Nathaniel Wood,Andre Fili,3,0.6,8,0.0,0.0,0.0,0.0,28.681818181818183,0.4835249042145594,0.5454545454545454,0.5454545454545454,0.18181818181818182,0.045454545454545456,49.18181818181818,2.75,0,8,19,0.0,0.0,0.0,0.0,17.282608695652176,0.37236533957845436,0.717391304347826,0.4925373134328358,0.08695652173913043,0.08695652173913043,43.43478260869565,2.4210526315789473,0,19,66.0,69.0,71.0,74.0,0.0,0.0,45.96442687747036,0.1324110671936759,11,-5.0,-5.0,Featherweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Paul Craig,Andre Muniz,4,0.9,15,0.0,0.0,0.0,0.0,10.481481481481481,0.4609120521172638,0.5185185185185185,0.208955223880597,0.48148148148148145,0.037037037037037035,38.888888888888886,1.8,0,15,6,0.0,0.0,0.0,0.0,8.416666666666666,0.4410480349344978,0.9166666666666666,0.39285714285714285,0.5833333333333334,0.0,96.58333333333333,2.0,0,6,75.0,76.0,73.0,78.0,0.0,0.0,18.898148148148145,0.037037037037037035,9,-2.0,2.0,Middleweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Jai Herbert,Fares Ziam,2,0.5,6,0.0,0.0,0.0,0.0,10.928571428571429,0.4273743016759777,0.07142857142857142,0.25,0.0,0.21428571428571427,53.642857142857146,2.3333333333333335,0,6,5,0.0,0.0,0.0,0.0,12.076923076923077,0.44857142857142857,0.3076923076923077,0.25,0.0,0.0,48.53846153846154,2.6,0,5,73.0,77.0,73.0,75.0,0.0,0.0,23.005494505494504,0.21428571428571427,1,2.0,0.0,Lightweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Lerone Murphy,Josh Culibao,2,0.55,5,0.0,0.0,0.0,0.0,16.25,0.48872180451127817,0.25,0.375,0.16666666666666666,0.08333333333333333,29.416666666666668,2.4,0,5,5,0.0,0.0,0.0,0.0,13.692307692307692,0.4320388349514563,0.0,0.0,0.15384615384615385,0.23076923076923078,17.923076923076923,2.6,0,5,69.0,73.0,70.0,73.0,0.0,0.0,29.942307692307693,0.3141025641025641,0,0.0,-1.0,Featherweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Davey Grant,Daniel Marcos,2,0.5,11,0.0,0.0,0.0,0.0,21.0,0.44485025566106645,0.41379310344827586,0.42857142857142855,0.06896551724137931,0.13793103448275862,46.44827586206897,2.6363636363636362,0,11,1,0.0,0.0,0.0,0.0,26.5,0.6794871794871795,0.0,0.0,0.0,0.5,30.0,2.0,0,1,68.0,69.0,67.0,69.0,0.0,0.0,47.5,0.6379310344827587,10,0.0,1.0,Bantamweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Danny Roberts,Jonny Parsons,5,0.95,13,0.0,0.0,0.0,0.0,13.37037037037037,0.4051627384960718,0.07407407407407407,0.10526315789473684,0.07407407407407407,0.1111111111111111,42.407407407407405,2.076923076923077,0,13,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,73.0,74.0,69.0,69.0,0.0,0.0,13.37037037037037,0.1111111111111111,13,5.0,4.0,Welterweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Marc Diakiese,Joel Alvarez,2,0.55,13,0.0,0.0,0.0,0.0,12.647058823529411,0.40262172284644193,1.0294117647058822,0.4375,0.0,0.058823529411764705,82.6470588235294,2.6153846153846154,0,13,6,0.0,0.0,0.0,0.0,13.0,0.4421768707482993,0.0,0.0,0.3,0.0,1.9,1.6666666666666667,0,6,70.0,73.0,75.0,77.0,0.0,0.0,25.647058823529413,0.058823529411764705,7,-4.0,-5.0,Lightweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Mick Parkin,Jamal Pogues,2,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,11.0,0.55,1.6666666666666667,0.45454545454545453,0.0,0.0,116.33333333333333,3.0,0,1,76.0,79.0,75.0,77.0,0.0,0.0,11.0,0.0,1,2.0,1.0,Heavyweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Makhmud Muradov,Bryan Barberena,3,0.6,5,0.0,0.0,0.0,0.0,19.857142857142858,0.4212121212121212,0.21428571428571427,0.375,0.07142857142857142,0.07142857142857142,25.714285714285715,2.8,0,5,17,0.0,0.0,0.0,0.0,27.404761904761905,0.48750529436679374,0.047619047619047616,0.25,0.09523809523809523,0.14285714285714285,24.61904761904762,2.4705882352941178,0,17,74.0,75.0,72.0,72.0,0.0,0.0,47.26190476190476,0.21428571428571427,12,3.0,2.0,Middleweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Ketlen Vieira,Pannie Kianzad,1,0.7,10,0.0,0.0,0.0,0.0,16.096774193548388,0.4113767518549052,0.45161290322580644,0.4,0.12903225806451613,0.0,80.48387096774194,3.1,0,10,8,0.0,0.0,0.0,0.0,25.956521739130434,0.49379652605459057,0.13043478260869565,0.3,0.043478260869565216,0.0,42.34782608695652,2.875,0,8,68.0,68.0,67.0,66.0,0.0,0.0,42.05329593267882,0.0,2,2.0,1.0,Women's Bantamweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Chris Duncan,Yanal Ashmouz,2,0.5,1,0.0,0.0,0.0,0.0,17.666666666666668,0.6385542168674698,1.6666666666666667,0.35714285714285715,0.0,0.0,130.33333333333334,3.0,0,1,1,0.0,0.0,0.0,0.0,15.0,0.75,1.0,1.0,0.0,0.0,7.0,1.0,0,1,70.0,71.0,69.0,69.0,0.0,0.0,32.66666666666667,0.0,0,2.0,1.0,Lightweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Shauna Bannon,Bruna Brasil,2,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,7.5,0.6818181818181818,0.0,0.0,0.0,0.0,39.5,2.0,0,1,65.0,65.0,66.0,65.0,0.0,0.0,7.5,0.0,1,0.0,-1.0,Women's Strawweight Bout,0.4,False,3,2023
UFC Fight Night: Aspinall vs. Tybura,2023-07-22,Jafel Filho,Daniel Barez,2,0.55,1,0.0,0.0,0.0,0.0,3.0,0.24324324324324326,0.0,0.0,0.6666666666666666,0.0,16.666666666666668,3.0,0,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.0,68.0,66.0,66.0,0.0,0.0,3.0,0.0,1,2.0,1.0,Flyweight Bout,0.4,False,3,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Holly Holm,Mayra Bueno Silva,4,0.9,14,0.0,0.0,0.0,0.0,15.215686274509803,0.40332640332640335,0.29411764705882354,0.3125,0.0196078431372549,0.0392156862745098,68.90196078431373,3.642857142857143,0,14,8,0.0,0.0,0.0,0.0,19.470588235294116,0.5507487520798668,0.11764705882352941,0.5,0.4117647058823529,0.0,28.58823529411765,2.125,0,8,68.0,69.0,66.0,66.0,0.0,0.0,34.68627450980392,0.0392156862745098,6,3.0,2.0,Women's Bantamweight Bout,0.4,False,5,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Jack Della Maddalena,Bassil Hafez,5,0.95,4,0.0,0.0,0.0,0.0,27.0,0.5192307692307693,0.0,0.0,0.25,1.25,13.25,1.0,0,4,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,73.0,71.0,72.0,0.0,0.0,27.0,1.25,4,1.0,0.0,Welterweight Bout,0.4,False,3,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Ottman Azaitar,Francisco Prado,4,0.9,3,0.0,0.0,0.0,0.0,17.666666666666668,0.5463917525773195,0.0,0.0,0.0,0.3333333333333333,5.666666666666667,1.0,0,3,1,0.0,0.0,0.0,0.0,9.333333333333334,0.37333333333333335,0.0,0.0,0.3333333333333333,0.0,3.3333333333333335,3.0,0,1,68.0,71.0,70.0,69.0,0.0,0.0,27.0,0.3333333333333333,2,2.0,-2.0,Lightweight Bout,0.4,False,3,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Albert Duraev,JunYong Park,2,0.55,3,0.0,0.0,0.0,0.0,15.75,0.402555910543131,0.625,0.23809523809523808,0.125,0.0,85.375,2.6666666666666665,0,3,8,0.0,0.0,0.0,0.0,23.31578947368421,0.5121387283236994,0.7368421052631579,0.5185185185185185,0.2631578947368421,0.0,92.47368421052632,2.375,0,8,71.0,75.0,70.0,73.0,0.0,0.0,39.065789473684205,0.0,5,2.0,1.0,Middleweight Bout,0.4,False,3,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Norma Dumont,Chelsea Chandler,2,0.55,7,0.0,0.0,0.0,0.0,17.0,0.4870395634379263,0.38095238095238093,0.5714285714285714,0.0,0.09523809523809523,61.42857142857143,3.0,0,7,1,0.0,0.0,0.0,0.0,38.0,0.5428571428571428,0.0,0.0,0.0,0.0,125.0,1.0,0,1,67.0,67.0,68.0,68.0,0.0,0.0,55.0,0.09523809523809523,6,-1.0,-1.0,Women's Featherweight Bout,0.4,False,3,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Nazim Sadykhov,Terrance McKinney,1,0.7,1,0.0,0.0,0.0,0.0,21.333333333333332,0.48484848484848486,0.3333333333333333,1.0,0.0,0.0,6.333333333333333,3.0,0,1,5,0.0,0.0,0.0,0.0,12.5,0.4807692307692308,0.5,0.5,0.3333333333333333,0.3333333333333333,67.83333333333333,1.2,0,5,70.0,69.0,70.0,73.0,0.0,0.0,33.83333333333333,0.3333333333333333,4,-4.0,0.0,Lightweight Bout,0.4,False,3,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Tucker Lutz,Melsik Baghdasaryan,2,0.55,3,0.0,0.0,0.0,0.0,18.0,0.496551724137931,0.5,0.4444444444444444,0.0,0.0,43.5,2.6666666666666665,0,3,3,0.0,0.0,0.0,0.0,20.714285714285715,0.5967078189300411,0.0,0.0,0.0,0.14285714285714285,11.571428571428571,2.3333333333333335,0,3,68.0,72.0,69.0,70.0,0.0,0.0,38.714285714285715,0.14285714285714285,0,2.0,-1.0,Featherweight Bout,0.4,False,3,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Viktoriia Dudakova,Istela Nunes,4,0.75,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,23.375,0.4594594594594595,0.0,0.0,0.0,0.125,1.875,2.6666666666666665,0,3,65.0,67.0,64.0,66.0,0.0,0.0,23.375,0.125,3,1.0,1.0,Women's Strawweight Bout,0.4,False,3,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Austin Lingo,Melquizael Costa,2,0.5,4,0.0,0.0,0.0,0.0,20.727272727272727,0.4,0.18181818181818182,0.6666666666666666,0.0,0.18181818181818182,36.90909090909091,2.75,0,4,1,0.0,0.0,0.0,0.0,11.5,0.46,0.0,0.0,0.0,0.0,1.0,2.0,0,1,70.0,70.0,70.0,71.0,0.0,0.0,32.22727272727273,0.18181818181818182,3,-1.0,0.0,Featherweight Bout,0.4,False,3,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Evan Elder,Genaro Valdez,3,0.6,2,0.0,0.0,0.0,0.0,16.166666666666668,0.4801980198019802,0.16666666666666666,0.125,0.0,0.16666666666666666,33.333333333333336,3.0,0,2,2,0.0,0.0,0.0,0.0,14.75,0.3010204081632653,0.0,0.0,0.0,0.0,2.25,2.0,0,2,70.0,72.0,69.0,72.0,0.0,0.0,30.916666666666668,0.16666666666666666,0,0.0,1.0,Lightweight Bout,0.4,False,3,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Tyson Nam,Azat Maksum,2,0.5,7,0.0,0.0,0.0,0.0,14.066666666666666,0.32262996941896027,0.0,0.0,0.0,0.2,8.333333333333334,2.142857142857143,0,7,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.0,68.0,67.0,70.0,0.0,0.0,14.066666666666666,0.2,7,-2.0,0.0,Flyweight Bout,0.4,False,3,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Alexander Munoz,Carl Deaton,2,0.55,2,0.0,0.0,0.0,0.0,19.5,0.3738019169329074,0.8333333333333334,0.29411764705882354,0.0,0.0,32.5,3.0,0,2,1,0.0,0.0,0.0,0.0,0.5,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0,1,69.0,72.0,67.0,69.0,0.0,0.0,20.0,0.0,1,3.0,2.0,Lightweight Bout,0.4,False,3,2023
UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,Ashlee Evans-Smith,Ailin Perez,2,0.55,8,0.0,0.0,0.0,0.0,21.7,0.3438985736925515,0.35,0.23333333333333334,0.0,0.0,40.1,2.5,0,8,1,0.0,0.0,0.0,0.0,8.0,0.47058823529411764,0.5,0.3333333333333333,0.0,0.0,46.5,2.0,0,1,68.0,67.0,65.0,66.0,0.0,0.0,29.7,0.0,7,1.0,3.0,Women's Bantamweight Bout,0.4,False,3,2023
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Alexander Volkanovski,Yair Rodriguez,4,0.7,13,0.0,0.0,0.0,0.0,30.680851063829788,0.5657120439387995,0.48936170212765956,0.34328358208955223,0.06382978723404255,0.1276595744680851,60.87234042553192,3.6153846153846154,0,13,13,0.0,0.0,0.0,0.0,22.135135135135137,0.46037099494097805,0.24324324324324326,0.28125,0.24324324324324326,0.08108108108108109,23.72972972972973,2.8461538461538463,0,13,66.0,71.0,71.0,71.0,0.0,0.0,52.81598619896492,0.20874065554916618,0,0.0,-5.0,UFC Featherweight Title Bout,0.4,True,5,2023
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Brandon Moreno,Alexandre Pantoja,4,0.8,14,0.0,0.0,0.0,0.0,17.209302325581394,0.4083885209713024,0.5813953488372093,0.45454545454545453,0.18604651162790697,0.09302325581395349,64.09302325581395,3.0714285714285716,0,14,12,0.0,0.0,0.0,0.0,18.962962962962962,0.48347497639282344,0.4074074074074074,0.4074074074074074,0.37037037037037035,0.1111111111111111,59.25925925925926,2.25,0,12,67.0,70.0,65.0,67.0,0.0,0.0,36.17226528854435,0.2041343669250646,2,3.0,2.0,UFC Flyweight Title Bout,0.4,True,5,2023
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Robert Whittaker,Dricus Du Plessis,3,0.65,19,0.0,0.0,0.0,0.0,21.155172413793103,0.42150463758158707,0.25862068965517243,0.375,0.0,0.1724137931034483,26.5,3.0526315789473686,0,19,5,0.0,0.0,0.0,0.0,29.181818181818183,0.553448275862069,0.8181818181818182,0.47368421052631576,0.36363636363636365,0.2727272727272727,53.81818181818182,2.2,0,5,72.0,73.0,73.0,76.0,0.0,0.0,50.33699059561128,0.445141065830721,14,-3.0,-1.0,Middleweight Bout,0.4,False,3,2023
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Jalin Turner,Dan Hooker,4,0.8,9,0.0,0.0,0.0,0.0,19.75,0.4553314121037464,0.1875,0.6,0.4375,0.3125,39.9375,1.7777777777777777,0,9,20,0.0,0.0,0.0,0.0,20.91111111111111,0.47405541561712844,0.24444444444444444,0.36666666666666664,0.08888888888888889,0.17777777777777778,49.888888888888886,2.25,0,20,75.0,77.0,72.0,75.0,0.0,0.0,40.66111111111111,0.4902777777777778,11,2.0,3.0,Lightweight Bout,0.4,False,3,2023
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Bo Nickal,Val Woodburn,4,0.75,1,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.25,2.0,0.0,150.0,1.0,0,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,73.0,76.0,68.0,74.0,0.0,0.0,1.0,0.0,1,2.0,5.0,Middleweight Bout,0.4,False,3,2023
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Robbie Lawler,Niko Price,4,0.75,24,0.0,0.0,0.0,0.0,18.676056338028168,0.48218181818181816,0.23943661971830985,0.7391304347826086,0.0,0.1267605633802817,27.169014084507044,2.9583333333333335,0,24,15,0.0,0.0,0.0,0.0,23.333333333333332,0.42708968883465526,0.2,0.20689655172413793,0.2,0.16666666666666666,40.86666666666667,2.0,0,15,71.0,74.0,72.0,76.0,0.0,0.0,42.009389671361504,0.2934272300469484,9,-2.0,-1.0,Welterweight Bout,0.4,False,3,2023
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Tatsuro Taira,Edgar Chairez,2,0.55,3,0.0,0.0,0.0,0.0,13.333333333333334,0.6451612903225806,0.8333333333333334,0.35714285714285715,1.1666666666666667,0.16666666666666666,170.83333333333334,2.0,0,3,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.0,70.0,67.0,71.0,0.0,0.0,13.333333333333334,0.16666666666666666,3,-1.0,0.0,Catch Weight Bout,0.4,False,3,2023
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Yazmin Jauregui,Denise Gomes,5,0.8,2,0.0,0.0,0.0,0.0,30.6,0.4112903225806452,0.0,0.0,0.0,0.4,36.6,2.5,0,2,2,0.0,0.0,0.0,0.0,14.6,0.5748031496062992,0.6,0.3333333333333333,0.6,0.2,112.8,2.5,0,2,63.0,64.0,62.0,63.0,0.0,0.0,45.2,0.6000000000000001,0,1.0,1.0,Women's Strawweight Bout,0.4,False,3,2023
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Jimmy Crute,Alonzo Menifield,2,0.55,8,0.0,0.0,0.0,0.0,10.5,0.5121951219512195,1.5,0.6428571428571429,0.6666666666666666,0.25,108.0,1.5,0,8,10,0.0,0.0,0.0,0.0,16.94736842105263,0.5865209471766849,0.21052631578947367,0.36363636363636365,0.05263157894736842,0.21052631578947367,87.6842105263158,1.9,0,10,74.0,74.0,72.0,76.0,0.0,0.0,27.44736842105263,0.4605263157894737,2,-2.0,2.0,Light Heavyweight Bout,0.4,False,3,2023
